date,state,sex,age,ethnicity,population
2006-01-01,Malaysia,overall_sex,65-69,indian,31.7
2006-01-01,Malaysia,overall_sex,65-69,chinese,174.0
2006-01-01,Malaysia,overall_sex,65-69,bumi_other,43.599999999999994
2006-01-01,Malaysia,overall_sex,65-69,bumi_malay,224.2
2006-01-01,Malaysia,overall_sex,60-64,other_noncitizen,17.4
2006-01-01,Malaysia,overall_sex,60-64,other_citizen,4.4
2006-01-01,Malaysia,overall_sex,80-84,bumi_other,10.2
2006-01-01,Malaysia,overall_sex,80-84,chinese,35.5
2006-01-01,Malaysia,overall_sex,80-84,indian,6.1
2006-01-01,Malaysia,overall_sex,80-84,other_citizen,0.9
2006-01-01,Malaysia,female,55-59,bumi_malay,210.2
2006-01-01,Malaysia,female,50-54,other_noncitizen,18.7
2006-01-01,Malaysia,female,50-54,other_citizen,4.2
2006-01-01,Malaysia,female,50-54,indian,48.5
2006-01-01,Malaysia,female,50-54,chinese,174.2
2006-01-01,Malaysia,female,50-54,bumi_other,49.1
2006-01-01,Malaysia,female,50-54,bumi_malay,279.2
2006-01-01,Malaysia,female,5-9,other_noncitizen,37.7
2006-01-01,Malaysia,female,5-9,other_citizen,18.7
2006-01-01,Malaysia,female,5-9,indian,88.7
2006-01-01,Malaysia,female,55-59,chinese,143.5
2006-01-01,Malaysia,female,5-9,chinese,259.1
2006-01-01,Malaysia,female,5-9,bumi_malay,746.2
2006-01-01,Malaysia,female,45-49,other_noncitizen,31.6
2006-01-01,Malaysia,female,45-49,other_citizen,5.7
2006-01-01,Malaysia,overall_sex,85+,other_noncitizen,4.4
2006-01-01,Malaysia,overall_sex,85+,other_citizen,0.8
2006-01-01,Malaysia,overall_sex,85+,indian,4.5
2006-01-01,Malaysia,overall_sex,85+,chinese,28.9
2006-01-01,Malaysia,overall_sex,85+,bumi_other,6.9
2006-01-01,Malaysia,overall_sex,85+,bumi_malay,40.400000000000006
2006-01-01,Malaysia,overall_sex,80-84,other_noncitizen,4.1
2006-01-01,Malaysia,female,5-9,bumi_other,175.4
2006-01-01,Malaysia,overall_sex,60-64,indian,42.8
2006-01-01,Malaysia,male,10-14,other_citizen,18.4
2006-01-01,Malaysia,male,15-19,bumi_malay,721.8
2006-01-01,Malaysia,male,70-74,bumi_malay,68.1
2006-01-01,Malaysia,male,70-74,bumi_other,15.3
2006-01-01,Malaysia,male,70-74,chinese,57.4
2006-01-01,Malaysia,male,70-74,indian,9.6
2006-01-01,Malaysia,male,70-74,other_citizen,1.2
2006-01-01,Malaysia,male,70-74,other_noncitizen,4.2
2006-01-01,Malaysia,male,75-79,bumi_malay,44.8
2006-01-01,Malaysia,male,75-79,bumi_other,9.7
2006-01-01,Malaysia,male,75-79,chinese,33.2
2006-01-01,Malaysia,male,75-79,indian,5.8
2006-01-01,Malaysia,male,75-79,other_citizen,0.9
2006-01-01,Malaysia,male,75-79,other_noncitizen,3.1
2006-01-01,Malaysia,male,80-84,bumi_malay,21.9
2006-01-01,Malaysia,male,80-84,bumi_other,5.1
2006-01-01,Malaysia,male,80-84,chinese,14.9
2006-01-01,Malaysia,male,80-84,indian,2.7
2006-01-01,Malaysia,male,80-84,other_citizen,0.5
2006-01-01,Malaysia,male,80-84,other_noncitizen,2.1
2006-01-01,Malaysia,male,85+,bumi_malay,17.3
2006-01-01,Malaysia,male,85+,bumi_other,3.2
2006-01-01,Malaysia,male,85+,chinese,11.1
2006-01-01,Malaysia,male,65-69,other_noncitizen,6.9
2006-01-01,Malaysia,male,65-69,other_citizen,1.8
2006-01-01,Malaysia,male,65-69,indian,14.7
2006-01-01,Malaysia,male,65-69,chinese,90.4
2006-01-01,Malaysia,male,5-9,other_citizen,20.2
2006-01-01,Malaysia,male,5-9,other_noncitizen,42.0
2006-01-01,Malaysia,male,50-54,bumi_malay,281.7
2006-01-01,Malaysia,male,50-54,bumi_other,56.0
2006-01-01,Malaysia,male,50-54,chinese,191.1
2006-01-01,Malaysia,male,50-54,indian,48.2
2006-01-01,Malaysia,male,50-54,other_citizen,5.7
2006-01-01,Malaysia,male,50-54,other_noncitizen,28.5
2006-01-01,Malaysia,male,55-59,bumi_malay,213.2
2006-01-01,Malaysia,male,55-59,bumi_other,39.3
2006-01-01,Malaysia,male,85+,indian,1.9
2006-01-01,Malaysia,male,55-59,chinese,158.5
2006-01-01,Malaysia,male,55-59,other_citizen,3.5
2006-01-01,Malaysia,male,55-59,other_noncitizen,17.7
2006-01-01,Malaysia,male,60-64,bumi_malay,144.1
2006-01-01,Malaysia,male,60-64,bumi_other,30.3
2006-01-01,Malaysia,male,60-64,chinese,118.0
2006-01-01,Malaysia,male,60-64,indian,20.9
2006-01-01,Malaysia,male,60-64,other_citizen,2.3
2006-01-01,Malaysia,male,60-64,other_noncitizen,10.3
2006-01-01,Malaysia,male,65-69,bumi_malay,107.6
2006-01-01,Malaysia,male,65-69,bumi_other,21.7
2006-01-01,Malaysia,male,55-59,indian,34.5
2006-01-01,Malaysia,male,10-14,other_noncitizen,71.6
2006-01-01,Malaysia,male,85+,other_citizen,0.4
2006-01-01,Malaysia,overall_sex,overall_age,bumi_other,3003.0
2006-01-01,Malaysia,male,30-34,indian,70.3
2006-01-01,Malaysia,male,30-34,chinese,240.0
2006-01-01,Malaysia,male,30-34,bumi_other,103.8
2006-01-01,Malaysia,male,30-34,bumi_malay,440.3
2006-01-01,Malaysia,male,25-29,other_noncitizen,188.2
2006-01-01,Malaysia,male,25-29,other_citizen,8.9
2006-01-01,Malaysia,male,25-29,indian,78.6
2006-01-01,Malaysia,male,25-29,chinese,250.8
2006-01-01,Malaysia,male,25-29,bumi_other,119.0
2006-01-01,Malaysia,male,25-29,bumi_malay,518.1
2006-01-01,Malaysia,male,20-24,other_noncitizen,213.0
2006-01-01,Malaysia,male,20-24,other_citizen,13.6
2006-01-01,Malaysia,male,20-24,indian,89.5
2006-01-01,Malaysia,male,20-24,chinese,267.2
2006-01-01,Malaysia,male,20-24,bumi_other,150.3
2006-01-01,Malaysia,male,20-24,bumi_malay,654.7
2006-01-01,Malaysia,male,15-19,other_noncitizen,155.2
2006-01-01,Malaysia,male,15-19,other_citizen,16.3
2006-01-01,Malaysia,male,15-19,indian,92.4
2006-01-01,Malaysia,male,15-19,chinese,270.9
2006-01-01,Malaysia,male,15-19,bumi_other,163.5
2006-01-01,Malaysia,male,30-34,other_citizen,6.8
2006-01-01,Malaysia,male,30-34,other_noncitizen,153.7
2006-01-01,Malaysia,male,35-39,bumi_malay,414.0
2006-01-01,Malaysia,male,35-39,bumi_other,98.3
2006-01-01,Malaysia,overall_sex,overall_age,chinese,6191.4
2006-01-01,Malaysia,overall_sex,overall_age,indian,1841.6
2006-01-01,Malaysia,overall_sex,overall_age,other_citizen,278.2
2006-01-01,Malaysia,overall_sex,overall_age,other_noncitizen,1965.0
2006-01-01,Malaysia,male,5-9,bumi_other,182.8
2006-01-01,Malaysia,male,5-9,bumi_malay,787.7
2006-01-01,Malaysia,male,45-49,other_noncitizen,50.1
2006-01-01,Malaysia,male,45-49,other_citizen,6.6
2006-01-01,Malaysia,male,45-49,indian,59.6
2006-01-01,Malaysia,male,45-49,chinese,219.4
2006-01-01,Malaysia,male,85+,other_noncitizen,2.1
2006-01-01,Malaysia,male,45-49,bumi_other,73.6
2006-01-01,Malaysia,male,40-44,other_noncitizen,79.4
2006-01-01,Malaysia,male,40-44,other_citizen,6.7
2006-01-01,Malaysia,male,40-44,indian,65.4
2006-01-01,Malaysia,male,40-44,chinese,233.2
2006-01-01,Malaysia,male,40-44,bumi_other,89.1
2006-01-01,Malaysia,male,40-44,bumi_malay,389.9
2006-01-01,Malaysia,male,35-39,other_noncitizen,111.8
2006-01-01,Malaysia,male,35-39,other_citizen,6.8
2006-01-01,Malaysia,male,35-39,indian,66.2
2006-01-01,Malaysia,male,35-39,chinese,235.3
2006-01-01,Malaysia,male,45-49,bumi_malay,343.3
2006-01-01,Malaysia,male,5-9,indian,91.5
2006-01-01,Malaysia,male,5-9,chinese,274.2
2006-01-01,Malaysia,overall_sex,60-64,bumi_malay,288.9
2006-01-01,Malaysia,female,25-29,other_noncitizen,114.5
2006-01-01,Malaysia,female,25-29,other_citizen,9.8
2006-01-01,Malaysia,female,25-29,indian,76.4
2006-01-01,Malaysia,female,25-29,chinese,234.8
2006-01-01,Malaysia,female,25-29,bumi_other,118.2
2006-01-01,Malaysia,female,25-29,bumi_malay,508.7
2006-01-01,Malaysia,female,20-24,other_noncitizen,127.9
2006-01-01,Malaysia,female,20-24,other_citizen,13.5
2006-01-01,Malaysia,female,20-24,indian,86.5
2006-01-01,Malaysia,female,30-34,bumi_malay,442.8
2006-01-01,Malaysia,female,20-24,chinese,257.6
2006-01-01,Malaysia,female,20-24,bumi_malay,643.1
2006-01-01,Malaysia,female,15-19,other_noncitizen,110.5
2006-01-01,Malaysia,female,15-19,other_citizen,16.0
2006-01-01,Malaysia,female,15-19,indian,87.9
2006-01-01,Malaysia,female,15-19,chinese,259.8
2006-01-01,Malaysia,female,15-19,bumi_other,165.3
2006-01-01,Malaysia,female,15-19,bumi_malay,704.7
2006-01-01,Malaysia,female,10-14,other_noncitizen,57.3
2006-01-01,Malaysia,female,10-14,other_citizen,17.4
2006-01-01,Malaysia,female,20-24,bumi_other,149.6
2006-01-01,Malaysia,female,30-34,bumi_other,105.0
2006-01-01,Malaysia,female,30-34,chinese,224.7
2006-01-01,Malaysia,female,30-34,indian,70.0
2006-01-01,Malaysia,overall_sex,5-9,overall_ethnicity,2724.3
2006-01-01,Malaysia,overall_sex,60-64,bumi_other,58.8
2006-01-01,Malaysia,overall_sex,55-59,overall_ethnicity,907.9
2006-01-01,Malaysia,overall_sex,60-64,overall_ethnicity,635.2
2006-01-01,Malaysia,overall_sex,65-69,overall_ethnicity,488.7
2006-01-01,Malaysia,overall_sex,70-74,overall_ethnicity,326.0
2006-01-01,Malaysia,overall_sex,75-79,overall_ethnicity,213.1
2006-01-01,Malaysia,overall_sex,80-84,overall_ethnicity,106.80000000000001
2006-01-01,Malaysia,overall_sex,85+,overall_ethnicity,85.9
2006-01-01,Malaysia,female,40-44,indian,65.0
2006-01-01,Malaysia,female,40-44,chinese,216.1
2006-01-01,Malaysia,female,40-44,bumi_other,84.9
2006-01-01,Malaysia,female,40-44,bumi_malay,390.2
2006-01-01,Malaysia,female,35-39,other_noncitizen,77.1
2006-01-01,Malaysia,female,35-39,other_citizen,7.9
2006-01-01,Malaysia,female,35-39,indian,68.6
2006-01-01,Malaysia,female,35-39,chinese,229.0
2006-01-01,Malaysia,female,35-39,bumi_other,96.9
2006-01-01,Malaysia,female,35-39,bumi_malay,426.5
2006-01-01,Malaysia,female,30-34,other_noncitizen,104.6
2006-01-01,Malaysia,female,30-34,other_citizen,8.1
2006-01-01,Malaysia,female,10-14,indian,87.3
2006-01-01,Malaysia,overall_sex,45-49,overall_ethnicity,1459.2
2006-01-01,Malaysia,female,10-14,chinese,257.7
2006-01-01,Malaysia,female,10-14,bumi_malay,738.2
2006-01-01,Malaysia,female,85+,overall_ethnicity,49.8
2006-01-01,Malaysia,female,80-84,overall_ethnicity,59.6
2006-01-01,Malaysia,female,75-79,overall_ethnicity,115.6
2006-01-01,Malaysia,female,70-74,overall_ethnicity,170.2
2006-01-01,Malaysia,female,65-69,overall_ethnicity,245.6
2006-01-01,Malaysia,female,60-64,overall_ethnicity,309.5
2006-01-01,Malaysia,female,55-59,overall_ethnicity,441.2
2006-01-01,Malaysia,female,50-54,overall_ethnicity,574.0
2006-01-01,Malaysia,female,5-9,overall_ethnicity,1325.8
2006-01-01,Malaysia,male,0-4,overall_ethnicity,1296.6
2006-01-01,Malaysia,female,45-49,overall_ethnicity,706.5
2006-01-01,Malaysia,female,35-39,overall_ethnicity,906.0
2006-01-01,Malaysia,female,30-34,overall_ethnicity,955.2
2006-01-01,Malaysia,female,25-29,overall_ethnicity,1062.4
2006-01-01,Malaysia,female,20-24,overall_ethnicity,1278.2
2006-01-01,Malaysia,female,15-19,overall_ethnicity,1344.1
2006-01-01,Malaysia,female,10-14,overall_ethnicity,1336.2
2006-01-01,Malaysia,female,0-4,overall_ethnicity,1228.1
2006-01-01,Malaysia,female,overall_age,overall_ethnicity,12922.4
2006-01-01,Malaysia,male,overall_age,overall_ethnicity,13627.4
2006-01-01,Malaysia,female,40-44,overall_ethnicity,814.4
2006-01-01,Malaysia,male,10-14,overall_ethnicity,1412.8
2006-01-01,Malaysia,male,15-19,overall_ethnicity,1420.3
2006-01-01,Malaysia,male,20-24,overall_ethnicity,1388.3
2006-01-01,Malaysia,female,0-4,other_noncitizen,28.3
2006-01-01,Malaysia,female,0-4,other_citizen,19.2
2006-01-01,Malaysia,female,0-4,indian,79.2
2006-01-01,Malaysia,female,0-4,chinese,226.9
2006-01-01,Malaysia,female,0-4,bumi_other,168.7
2006-01-01,Malaysia,female,0-4,bumi_malay,705.9
2006-01-01,Malaysia,overall_sex,overall_age,bumi_malay,13270.6
2006-01-01,Malaysia,male,85+,overall_ethnicity,36.1
2006-01-01,Malaysia,male,80-84,overall_ethnicity,47.2
2006-01-01,Malaysia,male,75-79,overall_ethnicity,97.5
2006-01-01,Malaysia,male,70-74,overall_ethnicity,155.8
2006-01-01,Malaysia,male,65-69,overall_ethnicity,243.1
2006-01-01,Malaysia,male,60-64,overall_ethnicity,325.7
2006-01-01,Malaysia,male,55-59,overall_ethnicity,466.7
2006-01-01,Malaysia,male,50-54,overall_ethnicity,611.2
2006-01-01,Malaysia,male,5-9,overall_ethnicity,1398.4
2006-01-01,Malaysia,male,45-49,overall_ethnicity,752.7
2006-01-01,Malaysia,male,40-44,overall_ethnicity,863.7
2006-01-01,Malaysia,male,35-39,overall_ethnicity,932.5
2006-01-01,Malaysia,male,30-34,overall_ethnicity,1014.8
2006-01-01,Malaysia,male,25-29,overall_ethnicity,1163.8
2006-01-01,Malaysia,female,10-14,bumi_other,178.4
2006-01-01,Malaysia,overall_sex,40-44,overall_ethnicity,1678.1
2006-01-01,Malaysia,overall_sex,50-54,overall_ethnicity,1185.2
2006-01-01,Malaysia,overall_sex,30-34,overall_ethnicity,1970.0
2006-01-01,Malaysia,overall_sex,40-44,other_citizen,13.8
2006-01-01,Malaysia,overall_sex,40-44,indian,130.4
2006-01-01,Malaysia,overall_sex,40-44,chinese,449.29999999999995
2006-01-01,Malaysia,overall_sex,40-44,bumi_other,174.0
2006-01-01,Malaysia,overall_sex,40-44,bumi_malay,780.0999999999999
2006-01-01,Malaysia,overall_sex,35-39,other_noncitizen,188.89999999999998
2006-01-01,Malaysia,overall_sex,35-39,other_citizen,14.7
2006-01-01,Malaysia,overall_sex,35-39,indian,134.8
2006-01-01,Malaysia,overall_sex,35-39,chinese,464.3
2006-01-01,Malaysia,overall_sex,40-44,other_noncitizen,130.60000000000002
2006-01-01,Malaysia,overall_sex,35-39,bumi_other,195.2
2006-01-01,Malaysia,overall_sex,30-34,other_noncitizen,258.29999999999995
2006-01-01,Malaysia,overall_sex,30-34,other_citizen,14.899999999999999
2006-01-01,Malaysia,overall_sex,30-34,indian,140.3
2006-01-01,Malaysia,overall_sex,30-34,chinese,464.7
2006-01-01,Malaysia,overall_sex,30-34,bumi_other,208.8
2006-01-01,Malaysia,overall_sex,30-34,bumi_malay,883.1
2006-01-01,Malaysia,overall_sex,25-29,other_noncitizen,302.7
2006-01-01,Malaysia,overall_sex,35-39,overall_ethnicity,1838.5
2006-01-01,Malaysia,overall_sex,25-29,indian,155.0
2006-01-01,Malaysia,overall_sex,35-39,bumi_malay,840.5
2006-01-01,Malaysia,overall_sex,45-49,bumi_malay,685.7
2006-01-01,Malaysia,overall_sex,45-49,bumi_other,141.1
2006-01-01,Malaysia,overall_sex,45-49,chinese,419.0
2006-01-01,Malaysia,overall_sex,55-59,other_noncitizen,29.6
2006-01-01,Malaysia,overall_sex,55-59,other_citizen,6.5
2006-01-01,Malaysia,overall_sex,55-59,indian,70.0
2006-01-01,Malaysia,overall_sex,55-59,chinese,302.0
2006-01-01,Malaysia,overall_sex,55-59,bumi_other,76.4
2006-01-01,Malaysia,overall_sex,55-59,bumi_malay,423.4
2006-01-01,Malaysia,overall_sex,50-54,other_noncitizen,47.2
2006-01-01,Malaysia,overall_sex,50-54,other_citizen,9.9
2006-01-01,Malaysia,overall_sex,50-54,indian,96.7
2006-01-01,Malaysia,overall_sex,50-54,chinese,365.29999999999995
2006-01-01,Malaysia,overall_sex,50-54,bumi_other,105.1
2006-01-01,Malaysia,overall_sex,50-54,bumi_malay,560.9
2006-01-01,Malaysia,overall_sex,5-9,other_noncitizen,79.7
2006-01-01,Malaysia,overall_sex,5-9,other_citizen,38.9
2006-01-01,Malaysia,overall_sex,5-9,indian,180.2
2006-01-01,Malaysia,overall_sex,5-9,chinese,533.3
2006-01-01,Malaysia,overall_sex,5-9,bumi_other,358.2
2006-01-01,Malaysia,overall_sex,5-9,bumi_malay,1533.9
2006-01-01,Malaysia,overall_sex,45-49,other_noncitizen,81.7
2006-01-01,Malaysia,overall_sex,45-49,other_citizen,12.3
2006-01-01,Malaysia,overall_sex,45-49,indian,119.30000000000001
2006-01-01,Malaysia,overall_sex,25-29,chinese,485.6
2006-01-01,Malaysia,overall_sex,25-29,bumi_other,237.2
2006-01-01,Malaysia,overall_sex,25-29,other_citizen,18.700000000000003
2006-01-01,Malaysia,overall_sex,20-24,other_noncitizen,340.9
2006-01-01,Malaysia,overall_sex,0-4,bumi_malay,1450.3
2006-01-01,Malaysia,female,45-49,indian,59.7
2006-01-01,Malaysia,female,45-49,chinese,199.6
2006-01-01,Malaysia,female,45-49,bumi_other,67.5
2006-01-01,Malaysia,female,45-49,bumi_malay,342.4
2006-01-01,Malaysia,female,40-44,other_noncitizen,51.2
2006-01-01,Malaysia,female,40-44,other_citizen,7.1
2006-01-01,Malaysia,male,overall_age,other_noncitizen,1170.7
2006-01-01,Malaysia,male,overall_age,other_citizen,141.2
2006-01-01,Malaysia,male,overall_age,indian,924.4
2006-01-01,Malaysia,male,overall_age,chinese,3184.3
2006-01-01,Malaysia,overall_sex,0-4,bumi_other,345.5
2006-01-01,Malaysia,male,overall_age,bumi_other,1521.3
2006-01-01,Malaysia,female,overall_age,other_noncitizen,794.3
2006-01-01,Malaysia,female,overall_age,other_citizen,136.9
2006-01-01,Malaysia,female,overall_age,indian,917.3
2006-01-01,Malaysia,female,overall_age,chinese,3007.1
2006-01-01,Malaysia,female,overall_age,bumi_other,1481.7
2006-01-01,Malaysia,female,overall_age,bumi_malay,6585.1
2006-01-01,Malaysia,overall_sex,0-4,overall_ethnicity,2524.7
2006-01-01,Malaysia,overall_sex,10-14,overall_ethnicity,2749.0
2006-01-01,Malaysia,overall_sex,15-19,overall_ethnicity,2764.4
2006-01-01,Malaysia,overall_sex,20-24,overall_ethnicity,2666.5
2006-01-01,Malaysia,overall_sex,25-29,overall_ethnicity,2226.2
2006-01-01,Malaysia,male,overall_age,bumi_malay,6685.5
2006-01-01,Malaysia,overall_sex,0-4,chinese,468.2
2006-01-01,Malaysia,overall_sex,0-4,indian,161.8
2006-01-01,Malaysia,overall_sex,0-4,other_citizen,39.9
2006-01-01,Malaysia,overall_sex,15-19,other_noncitizen,265.7
2006-01-01,Malaysia,overall_sex,20-24,bumi_malay,1297.8000000000002
2006-01-01,Malaysia,overall_sex,20-24,bumi_other,299.9
2006-01-01,Malaysia,overall_sex,20-24,chinese,524.8
2006-01-01,Malaysia,overall_sex,25-29,bumi_malay,1026.8
2006-01-01,Malaysia,overall_sex,20-24,indian,176.0
2006-01-01,Malaysia,overall_sex,20-24,other_citizen,27.1
2006-01-01,Malaysia,overall_sex,15-19,chinese,530.7
2006-01-01,Malaysia,overall_sex,15-19,bumi_other,328.8
2006-01-01,Malaysia,overall_sex,15-19,bumi_malay,1426.5
2006-01-01,Malaysia,overall_sex,10-14,other_noncitizen,128.9
2006-01-01,Malaysia,overall_sex,10-14,other_citizen,35.7
2006-01-01,Malaysia,overall_sex,10-14,indian,177.2
2006-01-01,Malaysia,overall_sex,10-14,chinese,534.7
2006-01-01,Malaysia,overall_sex,10-14,bumi_other,361.9
2006-01-01,Malaysia,overall_sex,10-14,bumi_malay,1510.5
2006-01-01,Malaysia,overall_sex,0-4,other_noncitizen,59.0
2006-01-01,Malaysia,overall_sex,15-19,indian,180.3
2006-01-01,Malaysia,overall_sex,15-19,other_citizen,32.3
2007-01-01,Malaysia,male,overall_age,other_citizen,142.1
2007-01-01,Malaysia,male,overall_age,bumi_other,1563.2
2007-01-01,Malaysia,male,overall_age,chinese,3218.6
2007-01-01,Malaysia,male,overall_age,indian,935.4
2007-01-01,Malaysia,male,overall_age,other_noncitizen,1232.5
2007-01-01,Malaysia,overall_sex,overall_age,overall_ethnicity,27058.4
2007-01-01,Malaysia,male,overall_age,bumi_malay,6811.8
2007-01-01,Malaysia,female,overall_age,overall_ethnicity,13154.7
2007-01-01,Malaysia,overall_sex,45-49,other_noncitizen,87.8
2007-01-01,Malaysia,overall_sex,overall_age,bumi_other,3085.1
2007-01-01,Malaysia,overall_sex,0-4,bumi_malay,1444.1
2007-01-01,Malaysia,female,overall_age,other_noncitizen,822.8
2007-01-01,Malaysia,female,overall_age,other_citizen,137.1
2007-01-01,Malaysia,female,overall_age,indian,927.9
2007-01-01,Malaysia,female,overall_age,chinese,3034.9
2007-01-01,Malaysia,female,overall_age,bumi_other,1521.9
2007-01-01,Malaysia,female,overall_age,bumi_malay,6710.2
2007-01-01,Malaysia,overall_sex,0-4,overall_ethnicity,2513.5
2007-01-01,Malaysia,overall_sex,10-14,overall_ethnicity,2741.2
2007-01-01,Malaysia,overall_sex,15-19,overall_ethnicity,2801.9
2007-01-01,Malaysia,overall_sex,20-24,overall_ethnicity,2752.8
2007-01-01,Malaysia,overall_sex,25-29,overall_ethnicity,2349.4
2007-01-01,Malaysia,overall_sex,30-34,overall_ethnicity,2002.6000000000001
2007-01-01,Malaysia,overall_sex,35-39,overall_ethnicity,1862.5
2007-01-01,Malaysia,overall_sex,40-44,overall_ethnicity,1709.9
2007-01-01,Malaysia,overall_sex,45-49,overall_ethnicity,1501.3
2007-01-01,Malaysia,overall_sex,5-9,overall_ethnicity,2697.3
2007-01-01,Malaysia,overall_sex,0-4,bumi_other,352.4
2007-01-01,Malaysia,overall_sex,0-4,chinese,458.9
2007-01-01,Malaysia,overall_sex,0-4,indian,158.3
2007-01-01,Malaysia,overall_sex,0-4,other_citizen,40.9
2007-01-01,Malaysia,overall_sex,20-24,other_citizen,28.0
2007-01-01,Malaysia,overall_sex,20-24,indian,179.4
2007-01-01,Malaysia,overall_sex,20-24,chinese,529.5999999999999
2007-01-01,Malaysia,overall_sex,20-24,bumi_other,307.4
2007-01-01,Malaysia,overall_sex,20-24,bumi_malay,1329.7
2007-01-01,Malaysia,overall_sex,15-19,other_noncitizen,265.5
2007-01-01,Malaysia,overall_sex,15-19,other_citizen,32.6
2007-01-01,Malaysia,overall_sex,15-19,indian,180.8
2007-01-01,Malaysia,overall_sex,50-54,overall_ethnicity,1229.1999999999998
2007-01-01,Malaysia,overall_sex,15-19,chinese,534.9
2007-01-01,Malaysia,overall_sex,15-19,bumi_malay,1449.2
2007-01-01,Malaysia,overall_sex,10-14,other_noncitizen,109.6
2007-01-01,Malaysia,overall_sex,10-14,other_citizen,35.2
2007-01-01,Malaysia,overall_sex,10-14,indian,178.0
2007-01-01,Malaysia,overall_sex,10-14,chinese,535.7
2007-01-01,Malaysia,overall_sex,10-14,bumi_other,366.4
2007-01-01,Malaysia,overall_sex,10-14,bumi_malay,1516.4
2007-01-01,Malaysia,overall_sex,0-4,other_noncitizen,58.9
2007-01-01,Malaysia,overall_sex,15-19,bumi_other,339.0
2007-01-01,Malaysia,overall_sex,55-59,overall_ethnicity,953.8
2007-01-01,Malaysia,overall_sex,60-64,overall_ethnicity,675.0
2007-01-01,Malaysia,overall_sex,65-69,overall_ethnicity,499.5
2007-01-01,Malaysia,female,85+,overall_ethnicity,50.2
2007-01-01,Malaysia,female,80-84,overall_ethnicity,65.8
2007-01-01,Malaysia,female,75-79,overall_ethnicity,117.4
2007-01-01,Malaysia,female,70-74,overall_ethnicity,179.8
2007-01-01,Malaysia,female,65-69,overall_ethnicity,249.5
2007-01-01,Malaysia,female,60-64,overall_ethnicity,329.8
2007-01-01,Malaysia,female,55-59,overall_ethnicity,464.1
2007-01-01,Malaysia,female,50-54,overall_ethnicity,595.8
2007-01-01,Malaysia,male,0-4,overall_ethnicity,1290.4
2007-01-01,Malaysia,female,5-9,overall_ethnicity,1312.6
2007-01-01,Malaysia,female,40-44,overall_ethnicity,832.6
2007-01-01,Malaysia,female,35-39,overall_ethnicity,915.7
2007-01-01,Malaysia,female,30-34,overall_ethnicity,962.7
